layer_name,family,side,block,d_in,mean_act_salience,max_act_salience,mean_wt_salience,max_wt_salience,top1_median_ratio_act,top1_median_ratio_wt,gini_act,gini_wt,mean_spearman_rho,std_spearman_rho,min_spearman_rho,max_spearman_rho,mean_jaccard_topk,cov_temporal,early_late_topk_jaccard,risk_score
blocks.16.text.mlp.fc1,fc1,text,16,1536,2.812319755554199,17.57170867919922,0.1936081200838089,0.93603515625,5.257058654512678,5.129096984863281,0.14232750825986834,0.10486811223500236,0.1499269510020735,0.016136604883130196,0.1108165808277342,0.16666463306683046,0.0524863120712198,0.12959887087345123,0.16363636363636364,0.23408890266228785
blocks.4.image.attn.v_proj,v_proj,image,4,1536,1.4642181396484375,12.704927444458008,0.18208195269107819,0.309814453125,6.497059736933027,1.6891846656799316,0.1910309762143037,0.08901163839868231,0.2444471567047169,0.09429091159978134,0.029198740912630385,0.3377441550987573,0.02776159955029405,0.1949848085641861,0.20754716981132076,0.23335422193233674
blocks.18.image.attn.q_proj,q_proj,image,18,1536,2.075839042663574,13.066259384155273,0.17960946261882782,1.4228515625,6.314220871244158,8.504924774169922,0.1658091160386034,0.1196433067382261,-0.01285297332777742,0.06107562021330303,-0.07727127977134166,0.12407536175024382,0.1321160042964554,0.1132877767086029,0.5238095238095238,0.233199252983861
blocks.3.text.attn.o_proj,o_proj,text,3,1536,1.376412034034729,6.737166404724121,0.18785803020000458,0.53759765625,5.134660005569458,2.9918477535247803,0.2326794718594408,0.12291904333405523,0.22522065976032676,0.03245889349053674,0.11564280816581686,0.2649702525444323,0.01596445029624753,0.17209704220294952,0.10344827586206896,0.23297384414907613
blocks.18.text.mlp.fc2,fc2,text,18,6144,3.653421401977539,13.136221885681152,0.12805311381816864,0.443359375,3.311665552003043,3.6891822814941406,0.21978293860205328,0.21287818351578935,0.3737748789088058,0.05709647319415358,0.2567438041537824,0.4498880850778568,0.003401360544217687,0.12992365658283234,0.2549019607843137,0.23250877392738323
blocks.22.image.attn.k_proj,k_proj,image,22,1536,3.0493381023406982,28.380985260009766,0.13243812322616577,1.0185546875,9.703089271272932,8.582155227661133,0.1905890263365722,0.17288712250019023,0.06239890024961383,0.031364749075957536,0.01867443245740311,0.11164872795677466,0.2233682377966507,0.13119615614414215,0.3333333333333333,0.2315389515234259
blocks.10.text.attn.o_proj,o_proj,text,10,1536,2.290412187576294,12.184797286987305,0.21584422886371613,0.6015625,5.390252981867109,2.967780828475952,0.260589914532463,0.1145535361116714,0.238788015978617,0.02598038558706039,0.19066538652767098,0.2983125094165502,0.0707769125797122,0.14909635484218597,0.3617021276595745,0.23104305803756944
blocks.4.text.attn.k_proj,k_proj,text,4,1536,0.8951260447502136,7.140200138092041,0.1809350699186325,0.386962890625,7.881603905132839,2.157930612564087,0.2761468095467314,0.06921129480096821,0.272588534399967,0.01893628442969947,0.19730143132720968,0.28516801589050617,0.1264367816091954,0.17453370988368988,0.3333333333333333,0.23096659696423047
blocks.10.text.mlp.fc2,fc2,text,10,6144,2.6269888877868652,22.753826141357422,0.19262944161891937,0.77490234375,7.930724995476859,4.234823226928711,0.22604967236816595,0.10700074789599534,-0.04719534315314242,0.01933085947066221,-0.09817344557851856,-0.027716666149089672,0.019439857734033148,0.20759767293930054,0.2549019607843137,0.23065862261211698
blocks.6.image.attn.v_proj,v_proj,image,6,1536,1.5317537784576416,10.28418254852295,0.19318024814128876,0.35302734375,6.424089670181274,1.839694619178772,0.20021790945068327,0.09435729474514498,0.340840244336922,0.0465965795711338,0.2361010713822583,0.3908591748405548,0.028277879105105812,0.1522146463394165,0.28,0.23007234751927993
blocks.4.text.attn.o_proj,o_proj,text,4,1536,1.9737443923950195,8.200148582458496,0.19340355694293976,0.4306640625,4.25282791682652,2.2820181846618652,0.22158239494113566,0.07480010748482346,0.30283657151851073,0.049813272101245455,0.1850949801808476,0.365825928760758,0.032489318660656574,0.15129360556602478,0.12280701754385964,0.2281188612025417
blocks.5.text.mlp.fc1,fc1,text,5,1536,1.6585766077041626,10.624574661254883,0.2216331958770752,0.67578125,5.820103236607143,3.162524938583374,0.2128480676354409,0.08450539794095957,0.2475426710400442,0.030506273397468028,0.15736043278037679,0.26994463484235104,0.03847350680092238,0.12997935712337494,0.20754716981132076,0.2277425631633842
blocks.0.text.mlp.fc1,fc1,text,0,1536,1.408214807510376,11.033652305603027,0.2120680809020996,0.50244140625,8.266634958130973,2.404205560684204,0.304278092043767,0.07691382175135297,0.16893366957256037,0.01441433113757441,0.13673700672102523,0.19048606855778955,0.10231881555163458,0.1815362572669983,0.28,0.22767363761078202
blocks.10.image.attn.v_proj,v_proj,image,10,1536,1.7769495248794556,13.038885116577148,0.20394156873226166,0.4013671875,7.320012024470738,1.9438368082046509,0.17990194286570776,0.10825788142425852,0.36498950545554576,0.058521547065771694,0.24038592969851838,0.4432288737889421,0.012489942213444516,0.12591993808746338,0.6842105263157895,0.2258113436245257
blocks.6.text.mlp.fc2,fc2,text,6,6144,2.14736270904541,13.10084342956543,0.19017894566059113,0.75634765625,5.8832846369062155,4.130666732788086,0.2964311637692219,0.10642179275072894,-0.0756821739025233,0.0198527650402597,-0.12184535097396178,-0.05280422724070579,0.0425322958374254,0.21847809851169586,0.20754716981132076,0.22543513261701864
blocks.15.image.attn.k_proj,k_proj,image,15,1536,1.9464638233184814,11.971786499023438,0.1695501059293747,0.62890625,6.032930629593985,3.975308656692505,0.1505737808316798,0.12179116673664381,0.3206515895689633,0.037774092606055014,0.29118164029856214,0.47308228356962223,0.19083376441867012,0.10637569427490234,0.4883720930232558,0.2251951128726438
blocks.22.image.mlp.fc2,fc2,image,22,6144,1.5186960697174072,6.644622325897217,0.17065449059009552,0.6298828125,4.074732635702405,3.81656813621521,0.2148222985420221,0.10214983336695904,-0.1011174256532049,0.05398867168635694,-0.16018413450243052,0.0429321055289505,0.0028902271291030074,0.2508155405521393,0.03225806451612903,0.2248965247773814
blocks.6.text.attn.q_proj,q_proj,text,6,1536,1.1058194637298584,6.6025285720825195,0.17330145835876465,0.281005859375,5.225181153842381,1.6372689008712769,0.25145297065578526,0.060917322349979264,0.2120313892750654,0.026257091952186746,0.10058347665946117,0.22902850685259585,0.014263770024138688,0.198727086186409,0.20754716981132076,0.22477387429858126
blocks.15.image.mlp.fc2,fc2,image,15,6144,1.101035714149475,4.893308639526367,0.1776341199874878,0.6748046875,3.491191727774484,4.035036563873291,0.1971190044236801,0.11718866551340801,-0.06086357527428924,0.029019350897373647,-0.07852467910407232,0.06029425912151006,0.010350376709823713,0.23113776743412018,0.015873015873015872,0.22428880301915327
blocks.8.text.mlp.fc1,fc1,text,8,1536,1.5727945566177368,9.40574836730957,0.21586386859416962,0.5849609375,5.372440304074969,2.8023390769958496,0.17360300589060287,0.07525888658946189,0.22594196033933842,0.03741182339691487,0.11393427665600885,0.2745781572932676,0.03301592098147209,0.1445884108543396,0.12280701754385964,0.2240656199235867
blocks.6.text.attn.k_proj,k_proj,text,6,1536,1.1058194637298584,6.6025285720825195,0.1856842041015625,0.353271484375,5.225181153842381,1.9235626459121704,0.25145297065578526,0.06072179886769713,0.17350629619383168,0.021715104753549833,0.10027114437583784,0.19626835571395643,0.054800936768149885,0.198727086186409,0.20754716981132076,0.22377126358571725
blocks.11.text.attn.o_proj,o_proj,text,11,1536,2.3647141456604004,9.366600036621094,0.22291302680969238,0.658203125,3.6564665862492154,3.240384578704834,0.2326095784398349,0.13834905347949733,0.1779413763982392,0.011246075538226749,0.15305300024973395,0.20849418863939703,0.005668934240362812,0.14774291217327118,0.18518518518518517,0.22312051673857355
blocks.2.text.mlp.fc1,fc1,text,2,1536,1.6776366233825684,34.4672966003418,0.22170273959636688,0.5732421875,21.721568720681326,2.6636414527893066,0.2590739470894148,0.08343190024062608,0.28154702234289974,0.0192016266898888,0.22342082024226056,0.3043978853427991,0.08238919918147207,0.10221850126981735,0.4222222222222222,0.2229295588642636
blocks.9.text.mlp.fc1,fc1,text,9,1536,2.2774386405944824,10.382607460021973,0.22587521374225616,0.6572265625,4.658207808222089,3.009502410888672,0.18820898533747793,0.08240731497707032,0.20701770099944453,0.032994578419962055,0.08644194949901397,0.23964680888113304,0.054800936768149885,0.13656999170780182,0.16363636363636364,0.22276535771206818
blocks.8.image.attn.v_proj,v_proj,image,8,1536,1.713163137435913,16.119701385498047,0.21588174998760223,0.78857421875,8.491016370909554,3.7514517307281494,0.15704373702153657,0.09918612161806828,0.10840373636228781,0.020127539630370186,0.07446522824223828,0.1444341509089991,0.24893382607034104,0.14276976883411407,0.4883720930232558,0.2219742469493506
blocks.12.text.mlp.fc1,fc1,text,12,1536,1.965675950050354,10.301173210144043,0.2139349728822708,0.7470703125,5.184701953615461,3.7742831707000732,0.1434656687910866,0.1089537263354754,0.14030945865507097,0.03719869760385047,0.013521270545428964,0.1812631485407275,0.01084412259527467,0.1436266452074051,0.0847457627118644,0.22188493456492014
blocks.4.image.attn.q_proj,q_proj,image,4,1536,1.4642181396484375,12.704927444458008,0.21052198112010956,0.724609375,6.497059736933027,3.6892480850219727,0.1910309762143037,0.11715028109272052,-0.015165496264122101,0.13437743245701833,-0.16432970822957357,0.2389851992433464,0.1835274428550071,0.1949848085641861,0.20754716981132076,0.22115714293746352
blocks.19.text.attn.o_proj,o_proj,text,19,1536,1.8094420433044434,6.759305000305176,0.23755259811878204,0.7314453125,3.1661890830312456,3.1906282901763916,0.17386714269379672,0.1881525103984174,-0.008775976819239226,0.06597136703620538,-0.10480258133245542,0.1017609099393167,0.02302954321160863,0.1949513554573059,0.06666666666666667,0.21993162312488074
blocks.11.text.mlp.fc1,fc1,text,11,1536,2.288015365600586,11.891336441040039,0.2210327833890915,0.822265625,4.806604376861027,3.890268564224243,0.15158715192177866,0.09205965394447513,0.1386440724347568,0.023549703698552145,0.05547865035795605,0.17065437639110745,0.0034196474288640186,0.12700800597667694,0.30612244897959184,0.21965199024036663
blocks.7.text.mlp.fc1,fc1,text,7,1536,1.5084495544433594,8.3232421875,0.22317735850811005,0.57373046875,4.851988145283291,2.655367136001587,0.16705447683971303,0.07993719716333159,0.21614611476849044,0.03678907576172796,0.11139032394621816,0.2528096228657408,0.014300343793431345,0.14154724776744843,0.14285714285714285,0.21953932847113888
blocks.22.image.attn.v_proj,v_proj,image,22,1536,3.0493381023406982,28.380985260009766,0.20113040506839752,0.83935546875,9.703089271272932,4.791637420654297,0.1905890263365722,0.18631348041069673,0.07069835727489336,0.02322890510112183,0.033888864062853796,0.11118554667896999,0.0005668934240362812,0.13119615614414215,0.3333333333333333,0.21942237453676544
blocks.3.text.mlp.fc2,fc2,text,3,6144,2.594835042953491,12.816739082336426,0.18112485110759735,0.44921875,4.8676270587103705,2.5153794288635254,0.32405974137452853,0.08150517398956114,0.17057398820516087,0.004313758623511361,0.16146404654862576,0.1760559124025195,0.0383621666540757,0.1707184761762619,0.28,0.21932721560678706
blocks.21.image.attn.q_proj,q_proj,image,21,1536,2.5603625774383545,22.16033363342285,0.16389413177967072,0.65576171875,8.845911060060773,4.132307529449463,0.1827762948253905,0.0838066713991743,0.19789806556599188,0.0320110067264691,0.1523640727831626,0.2643672740165503,0.1493097246537451,0.1212201938033104,0.4883720930232558,0.2189323136934721
blocks.12.image.attn.k_proj,k_proj,image,12,1536,2.0039420127868652,22.39602279663086,0.17132918536663055,0.59765625,11.569895471845355,3.6619296073913574,0.16932124949635055,0.11313546186891754,0.19823215693813295,0.0636275055873685,0.09577112433132913,0.29213699269410515,0.5674657838177811,0.12659592926502228,0.6410256410256411,0.21742672321065074
blocks.10.text.mlp.fc1,fc1,text,10,1536,1.911897897720337,9.920713424682617,0.21701645851135254,0.75390625,4.986530976636069,3.64473295211792,0.1556059161559173,0.09284183600021767,0.11328948417199831,0.02424570219403501,0.019274163022008472,0.14321859442347315,0.012489942213444516,0.1428939253091812,0.18518518518518517,0.21732924720226143
blocks.5.text.mlp.fc2,fc2,text,5,6144,2.274718761444092,15.25008773803711,0.19123542308807373,0.5888671875,6.318354112761361,3.1841583251953125,0.3400548821680708,0.10746026363371208,-0.09012539691164453,0.013223914146823551,-0.12366065827133553,-0.07544894436426791,0.04257258694064616,0.2296508103609085,0.23076923076923078,0.21703065179182807
blocks.19.text.mlp.fc2,fc2,text,19,6144,5.112186431884766,19.701745986938477,0.19494692981243134,0.68017578125,3.3396382927894592,3.935028314590454,0.14996712661782502,0.217988691385681,0.03347426435551142,0.049206821544717505,-0.05296418696522519,0.10935924971756053,0.0,0.1682906299829483,0.03225806451612903,0.21579566929063138
blocks.12.text.attn.o_proj,o_proj,text,12,1536,2.2165629863739014,11.917591094970703,0.24495156109333038,0.69873046875,5.1676274708339145,3.1764705181121826,0.2896692994619607,0.15896069512744226,0.07464185849954985,0.008589951202789825,0.05643965281919144,0.08519956306831908,0.06426363615786021,0.1588975340127945,0.28,0.21569821942116604
blocks.1.text.attn.o_proj,o_proj,text,1,1536,0.6505876183509827,4.044259071350098,0.15689142048358917,0.437744140625,7.08634260722569,3.0967185497283936,0.32910413388997606,0.1655296902393104,0.0031774899716235905,0.015375790287991686,-0.038975575485961034,0.01856800730544016,0.0,0.22614820301532745,0.12280701754385964,0.21423102035797026
blocks.9.text.attn.v_proj,v_proj,text,9,1536,1.8257564306259155,12.527064323425293,0.20369970798492432,0.371826171875,5.604194283485413,1.8360458612442017,0.17176485800519722,0.0661764333918764,0.2155044249238577,0.03162579874740675,0.14310638839202067,0.2514685168483453,0.05979703356752537,0.15410731732845306,0.23076923076923078,0.21251473093776546
blocks.5.image.attn.v_proj,v_proj,image,5,1536,1.6096880435943604,12.355671882629395,0.19469834864139557,0.328125,7.234093734196255,1.7001897096633911,0.18607906400624172,0.08601687944639091,0.23871629248118828,0.024683207824979358,0.14362161319211902,0.2584919746122119,0.01722624533684441,0.1520758867263794,0.16363636363636364,0.21200325274460818
blocks.8.text.attn.v_proj,v_proj,text,8,1536,1.196565866470337,7.612469673156738,0.18679086863994598,0.438720703125,5.770023209708078,2.3785572052001953,0.1983931845199262,0.074927240992263,0.13611426294909043,0.017364998102192775,0.07036823569770007,0.15654986256733952,0.002834467120181406,0.17152392864227295,0.18518518518518517,0.2107278268652256
blocks.15.text.attn.o_proj,o_proj,text,15,1536,2.707357168197632,10.160998344421387,0.21156764030456543,0.5546875,3.3412433096340726,2.759793519973755,0.20534662614605306,0.10499562186983913,0.10261984674704996,0.01870954478542872,0.052690856279663446,0.1490548826325959,0.04278657346950767,0.15967297554016113,0.0847457627118644,0.2090906769905574
blocks.7.image.attn.v_proj,v_proj,image,7,1536,1.7773568630218506,18.008787155151367,0.2056824415922165,0.5947265625,9.97083956854684,2.986208915710449,0.15944104213494728,0.09079698556381377,0.12098353967230734,0.02406534581007555,0.07966057400332867,0.16008322072810666,0.12446139980493102,0.1394273191690445,0.3617021276595745,0.20867459813078643
blocks.11.image.attn.q_proj,q_proj,image,11,1536,1.8669346570968628,11.861154556274414,0.18211369216442108,0.5908203125,5.848329033170428,3.362278461456299,0.17928918898292223,0.08803452821249946,0.16426332018389303,0.015250683090151937,0.12832192311082394,0.18845731560239873,0.205748066214215,0.1304275542497635,0.5609756097560976,0.20820486516122474
blocks.8.text.attn.k_proj,k_proj,text,8,1536,1.196565866470337,7.612469673156738,0.18815405666828156,0.421875,5.770023209708078,2.2796833515167236,0.1983931845199262,0.0596913515724502,0.11943730436056976,0.019589557868083803,0.042437829373656345,0.1405487709958976,0.04805217697867089,0.17152392864227295,0.18518518518518517,0.20666645856452945
blocks.20.text.attn.v_proj,v_proj,text,20,1536,2.0812621116638184,10.751629829406738,0.1734391450881958,0.322998046875,4.469001020703997,1.8812655210494995,0.18097708258640424,0.08424308951973791,0.2877677656216729,0.020545892371262958,0.22590644005959737,0.31380464523450946,0.17764905883658771,0.12732508778572083,0.23076923076923078,0.20661075516400973
blocks.18.text.attn.v_proj,v_proj,text,18,1536,2.097860813140869,13.371501922607422,0.17245233058929443,0.484375,6.0179009437561035,2.8241991996765137,0.14509434009684924,0.07339396971127043,0.22681079442176805,0.011747051595940266,0.1980067744002932,0.24831334022788415,0.08247489694140787,0.12054359167814255,0.14285714285714285,0.20638516269721502
blocks.0.image.mlp.fc2,fc2,image,0,6144,0.7175573706626892,5.302923679351807,0.13954214751720428,0.697265625,6.931041717529297,5.4193549156188965,0.17879400470736023,0.13363872646413566,0.1282866521530322,0.022225490208433563,0.0756514644565908,0.1523265838672048,0.13226290239249286,0.1280338615179062,0.2549019607843137,0.2059182102405786
blocks.9.text.attn.o_proj,o_proj,text,9,1536,2.4571926593780518,12.43094539642334,0.20643766224384308,0.48193359375,5.3092926400048395,2.4514126777648926,0.25974731052470046,0.09345586960249053,0.05634555780797111,0.014700591465649998,0.016553916142917326,0.07662611725712672,0.004023114622192963,0.17513000965118408,0.14285714285714285,0.20471116950006568
blocks.21.text.attn.v_proj,v_proj,text,21,1536,2.001044750213623,9.18260383605957,0.16782402992248535,0.42919921875,4.1497442211423605,2.6219239234924316,0.16661054167396117,0.09458325095558173,0.2281490822510423,0.0211021388370281,0.15519041083714294,0.24955203482579827,0.11570938549665322,0.12857688963413239,0.23076923076923078,0.20452789113748432
blocks.23.image.attn.v_proj,v_proj,image,23,1536,2.7358760833740234,24.794218063354492,0.16701346635818481,0.6142578125,8.04063424042293,3.9435737133026123,0.16545130060524205,0.15015224045381115,0.06841852179895855,0.06896665630129939,-0.14056417524812287,0.21468639112958238,0.019647368907019885,0.1375948041677475,0.20754716981132076,0.2036124765505132
blocks.16.image.attn.o_proj,o_proj,image,16,1536,2.94509220123291,10.357673645019531,0.19260025024414062,0.478759765625,2.5342588424682617,2.611185073852539,0.158309123065417,0.11827288348467602,-0.061508181423067645,0.07173028834414523,-0.1724709561101999,0.042691213463002746,0.02487837722785218,0.21452300250530243,0.16363636363636364,0.20360607298658662
blocks.7.image.attn.k_proj,k_proj,image,7,1536,1.7773568630218506,18.008787155151367,0.1806839257478714,0.794921875,9.97083956854684,4.6647562980651855,0.15944104213494728,0.10726977408662597,-0.0015650999144413249,0.025419666435181877,-0.029378451757596524,0.059934094343147774,0.26554832922179866,0.1394273191690445,0.3617021276595745,0.20324818972531938
blocks.6.image.attn.k_proj,k_proj,image,6,1536,1.5317537784576416,10.28418254852295,0.18587517738342285,0.7333984375,6.424089670181274,4.134893417358398,0.20021790945068327,0.09752181232633017,0.00848255592188004,0.022377933928021936,-0.024543651208248363,0.05716387267921095,0.2814732926137488,0.1522146463394165,0.28,0.2031032198521074
blocks.8.image.attn.k_proj,k_proj,image,8,1536,1.713163137435913,16.119701385498047,0.18565134704113007,0.81396484375,8.491016370909554,4.679298400878906,0.15704373702153657,0.11391720115617754,-0.019024810356207827,0.1042265730564647,-0.13028234619944182,0.22819327885268184,0.43969231532426684,0.14276976883411407,0.4883720930232558,0.20255623112142565
blocks.12.text.attn.v_proj,v_proj,text,12,1536,1.5585999488830566,8.954853057861328,0.18542368710041046,0.41748046875,5.542938760348728,2.283806324005127,0.1598352961122568,0.07496670302635455,0.18313136182505224,0.03588406254800859,0.045671263747795225,0.21172013539287848,0.032862431064440575,0.14075006544589996,0.2549019607843137,0.20213167483785954
blocks.7.text.attn.o_proj,o_proj,text,7,1536,2.1420252323150635,10.54413890838623,0.20123736560344696,0.44677734375,4.710563242435455,2.336418867111206,0.24567692979440106,0.09525362108412794,0.15513108913784351,0.06558481067483747,0.029953117935833048,0.26627443977753984,0.002834467120181406,0.14258404076099396,0.3617021276595745,0.20132269660145152
blocks.11.text.attn.v_proj,v_proj,text,11,1536,1.7247499227523804,11.351788520812988,0.1872645616531372,0.282958984375,5.212111745561872,1.5214965343475342,0.16803899375627104,0.06617425294402479,0.2320846028705809,0.022407450380554562,0.1631907389821539,0.2644674507267045,0.018268597761685317,0.13990850746631622,0.28,0.2008902555086548
blocks.10.text.attn.v_proj,v_proj,text,10,1536,1.430086374282837,7.208669185638428,0.19480223953723907,0.3046875,4.649686651570456,1.587786316871643,0.17077675018461974,0.06318407821728433,0.21465389187927023,0.023504903783767076,0.13492728323162603,0.24859155474953323,0.034713903188633106,0.14599712193012238,0.2549019607843137,0.20072939900186734
blocks.20.image.attn.q_proj,q_proj,image,20,1536,2.449129819869995,20.87744140625,0.17386560142040253,0.884765625,8.98434727532523,5.309890270233154,0.1866528318848382,0.09521735140414012,0.010740920283296424,0.05014976950022819,-0.05058223176473998,0.1035797107420737,0.11527587441510179,0.11294341087341309,0.6,0.20009095284212808
blocks.7.text.attn.q_proj,q_proj,text,7,1536,1.0496699810028076,6.554464340209961,0.16619794070720673,0.269287109375,5.936145050185067,1.6328645944595337,0.23354203457251568,0.05971572994699992,0.0781611801191519,0.02825687588790721,-0.036663805578297376,0.09738754539738755,0.021724818959841997,0.19585667550563812,0.18518518518518517,0.20001262385193697
blocks.2.text.attn.o_proj,o_proj,text,2,1536,1.5046741962432861,6.278297424316406,0.18172509968280792,0.36767578125,3.9372991834368025,2.0496766567230225,0.23648082482584404,0.07368927944876469,0.17736243572124974,0.02543107618191729,0.11478121264525357,0.22480475776282002,0.04272991410560345,0.1481623351573944,0.28,0.19988728899953928
blocks.16.image.mlp.fc1,fc1,image,16,1536,0.6903327703475952,5.266402244567871,0.22568607330322266,0.99609375,6.083470293453762,4.741429328918457,0.13330145105875593,0.10941377701067223,0.006110773910881626,0.13896699875604462,-0.13925980072648006,0.25560101328755963,0.02600227625221767,0.11191735416650772,0.30612244897959184,0.1998550606676449
blocks.8.text.attn.o_proj,o_proj,text,8,1536,2.2152562141418457,8.425741195678711,0.20764262974262238,0.46923828125,3.906720757484436,2.34963321685791,0.23628152815928063,0.09377349731188289,0.12438237369856174,0.027021069574430782,0.0886829389286608,0.18544241648807885,0.028746982664033343,0.14802055060863495,0.45454545454545453,0.19961051313696848
blocks.8.image.mlp.fc1,fc1,image,8,1536,0.7513445615768433,9.743380546569824,0.2820671498775482,0.8984375,6.9962731429508755,3.5452792644500732,0.1306233714882025,0.15431457472171384,-0.08844548042145825,0.1349855165026434,-0.22406163424156694,0.20525955915850153,0.051236198483193614,0.1492382436990738,0.03225806451612903,0.1975631515405621
blocks.15.text.attn.v_proj,v_proj,text,15,1536,1.9369863271713257,9.442327499389648,0.18374311923980713,0.3837890625,4.383665340287345,2.11503529548645,0.15182765241147145,0.08318154600401084,0.191456151055483,0.02730677357391914,0.12935782891520295,0.22720688435263667,0.025878639839507094,0.13324201107025146,0.23076923076923078,0.19743421399075323
blocks.14.image.attn.v_proj,v_proj,image,14,1536,1.906494379043579,21.523813247680664,0.22373314201831818,0.58154296875,7.513151219912937,2.7106685638427734,0.16689275048240287,0.09872463078149862,0.0677406052904009,0.09286734226799427,-0.022506668689300055,0.24462534911638392,0.015306122448979591,0.13264212012290955,0.4883720930232558,0.19700275232470604
blocks.20.text.attn.o_proj,o_proj,text,20,1536,2.990751266479492,10.999149322509766,0.16684646904468536,0.7705078125,3.5908407228333608,4.9583659172058105,0.20878152127278612,0.1800602553724402,-0.04989919012856138,0.04224044522491652,-0.14129438913609735,0.010803466628738706,0.0005668934240362812,0.15323249995708466,0.0847457627118644,0.196975404005998
blocks.8.text.attn.q_proj,q_proj,text,8,1536,1.196565866470337,7.612469673156738,0.17057402431964874,0.269287109375,5.770023209708078,1.5876214504241943,0.1983931845199262,0.056910857350141786,0.12792248644734822,0.026576716923575414,0.025109109146516304,0.14749257183609826,0.03320238724786584,0.17152392864227295,0.18518518518518517,0.19658661876167732
blocks.19.image.attn.v_proj,v_proj,image,19,1536,2.3610596656799316,20.271451950073242,0.2125728875398636,0.53271484375,8.755401645387922,2.621021032333374,0.177981698127214,0.11622888124834052,0.07637250460526349,0.03225060284473651,0.022481078462662875,0.12544326148842186,0.013908230102116522,0.13724051415920258,0.3617021276595745,0.1964948476964175
blocks.23.text.attn.v_proj,v_proj,text,23,1536,2.2302305698394775,16.67987060546875,0.12436600774526596,0.435302734375,5.137748071125576,3.6047511100769043,0.15964923067168563,0.09503045782160813,0.10628736984251552,0.04779432192379532,0.015770094385533374,0.1840436849821446,0.07529675723584486,0.14462527632713318,0.18518518518518517,0.1961921105946427
blocks.9.image.attn.k_proj,k_proj,image,9,1536,1.6071537733078003,11.193201065063477,0.18191750347614288,0.75244140625,5.705732669149127,4.302967071533203,0.19218735652821817,0.09329128373203188,-0.056883836151061316,0.03136322193659021,-0.10872779228028281,-0.003939582727288817,0.23262309277847565,0.15587855875492096,0.45454545454545453,0.19586817961702419
blocks.5.text.attn.o_proj,o_proj,text,5,1536,1.642989158630371,6.677665710449219,0.18886709213256836,0.3330078125,4.221451010022845,1.7953274250030518,0.2443272745078229,0.07109053010108424,0.1533585262628045,0.03698749985194004,0.10519599425492988,0.20920046374110318,0.03067519974674163,0.1527784913778305,0.18518518518518517,0.19576833849145306
blocks.11.image.attn.v_proj,v_proj,image,11,1536,1.8669346570968628,11.861154556274414,0.1982254981994629,0.322509765625,5.848329033170428,1.6263465881347656,0.17928918898292223,0.08542031099983327,0.20881233625371887,0.031720271384240974,0.1557829567900478,0.25215805022224896,0.03486931172962752,0.1304275542497635,0.5609756097560976,0.19544034279935793
blocks.19.text.attn.k_proj,k_proj,text,19,1536,1.7846617698669434,12.205791473388672,0.1734980344772339,0.74658203125,5.38867095538548,4.419075012207031,0.1522794413162858,0.07359177895556002,0.01539684592612282,0.008925984558335237,-0.00381461820382791,0.03368107983686254,0.08156188249700813,0.13085143268108368,0.16363636363636364,0.1953993243902338
blocks.15.image.mlp.fc1,fc1,image,15,1536,0.7124876379966736,8.832578659057617,0.23126816749572754,1.0908203125,7.181544882910592,5.007565021514893,0.12796188111661397,0.10574003386072528,-0.10224033546713306,0.14996550137529752,-0.2575431055897883,0.18523523978105774,0.012695654676466037,0.12151380628347397,0.3333333333333333,0.1953643486366643
blocks.14.image.attn.o_proj,o_proj,image,14,1536,2.876737117767334,9.844457626342773,0.18778228759765625,0.6279296875,3.1477130225726535,3.5451412200927734,0.22058831273283305,0.13096027889771866,-0.07150653830895823,0.036362779612021535,-0.12813558748789092,0.015333171684127513,0.15147760065709806,0.1783493310213089,0.2549019607843137,0.1947179711059936
blocks.9.text.attn.k_proj,k_proj,text,9,1536,1.8257564306259155,12.527064323425293,0.1784675568342209,0.33935546875,5.604194283485413,1.9165804386138916,0.17176485800519722,0.05369425435824793,0.1228743392099162,0.025050394048268417,0.06898246413435315,0.16015534032770629,0.06181875917913706,0.15410731732845306,0.23076923076923078,0.19456110929769335
blocks.7.image.attn.o_proj,o_proj,image,7,1536,2.974614381790161,8.572312355041504,0.1894376277923584,0.423095703125,2.578579919678824,2.333221197128296,0.1610265521018042,0.09538714073405985,0.049033448444625836,0.02331716114701092,0.02195728530431586,0.09270593815114357,0.056877017972201856,0.16809536516666412,0.06666666666666667,0.19369724712098077
blocks.13.text.attn.o_proj,o_proj,text,13,1536,2.9712116718292236,11.049038887023926,0.22995178401470184,0.634765625,3.344577329499381,2.971428632736206,0.20876190217593993,0.12747101113678472,0.020771012722980774,0.022024056562232268,-0.00952651409898006,0.06337597659684763,0.0229326527014825,0.14185023307800293,0.16363636363636364,0.19286672177435762
blocks.22.text.attn.k_proj,k_proj,text,22,1536,2.0254006385803223,9.600333213806152,0.14660580456256866,0.76220703125,3.5317381024360657,5.392055034637451,0.1630547414434788,0.08129111893743035,0.000624450607374408,0.008750826455965439,-0.01449364668996702,0.01748989868533474,0.10294689717530862,0.1300777643918991,0.12280701754385964,0.19249029293910247
blocks.13.image.attn.o_proj,o_proj,image,13,1536,2.797145366668701,10.234570503234863,0.19541628658771515,0.5244140625,3.057489199297769,2.8152031898498535,0.1739477237799541,0.09407864695891854,-0.013558308909053445,0.02259153702779301,-0.0875512193897481,0.018257207434682454,0.023610166788379374,0.16922099888324738,0.0,0.1922033348550733
